abstract_id,model,num_sentences,num_sections,sections_present,hypothesis_length,fa_baseline_lp,fa_top_section,sh_top_section,top_section_agree,fa_time_s,sh_time_s,sh_forward_passes,fa_background,sh_background,words_background,fa_objective,sh_objective,words_objective,fa_method,sh_method,words_method,fa_result,sh_result,words_result,fa_other,sh_other,words_other
train_144,llama8b,6,4,"background,method,objective,other",69,-22.328125,objective,objective,True,0.184,0.549,16,33.109375,34.228125,46,81.484375,80.87171875,62,-0.0625,0.4784375,22,,,0,-0.0625,7.71859375,21
train_145,llama8b,7,4,"background,method,objective,other",70,-27.828125,objective,objective,True,0.181,0.548,16,-0.5,1.91734375,33,48.859375,53.576875,86,-0.234375,3.36234375,25,,,0,-0.484375,1.7528125,13
train_146,llama8b,10,4,"background,method,objective,other",57,-26.0,method,method,True,0.201,0.579,16,11.8125,16.41875,54,0.40625,6.7065625,41,42.875,34.5228125,19,,,0,26.03125,34.289375,75
train_147,llama8b,9,4,"background,method,objective,other",64,-19.296875,objective,objective,True,0.186,0.559,16,2.609375,7.39984375,48,35.359375,38.74484375,57,13.859375,22.629375,28,,,0,14.265625,15.1790625,46
train_148,llama8b,9,3,"background,objective,other",67,-31.78125,objective,objective,True,0.145,0.277,8,0.53125,13.7434375,37,71.03125,72.4415625,103,,,0,,,0,38.59375,41.53375,15
train_149,llama8b,9,3,"background,method,other",65,-27.984375,other,other,True,0.16,0.294,8,6.828125,13.61265625,72,,,0,1.015625,10.83515625,44,,,0,59.953125,62.4428125,111
train_150,llama8b,4,3,"background,objective,other",71,-25.828125,objective,objective,True,0.133,0.261,8,4.53125,9.8509375,18,56.984375,52.21921875,27,,,0,,,0,44.734375,43.85171875,26
train_151,llama8b,4,3,"background,objective,other",70,-39.40625,objective,objective,True,0.136,0.266,8,26.46875,22.891875,26,41.09375,32.796875,53,,,0,,,0,13.5625,13.78,29
train_152,llama8b,5,3,"background,objective,other",62,-18.234375,objective,objective,True,0.145,0.276,8,35.421875,35.89328125,40,74.328125,86.43359375,61,,,0,,,0,3.421875,10.68875,45
train_153,llama8b,8,3,"background,other,result",64,-42.625,other,other,True,0.155,0.292,8,-0.0625,9.379375,31,,,0,,,0,0.46875,9.4715625,82,33.3125,36.0240625,15
train_155,llama8b,9,4,"background,objective,other,result",63,-25.734375,objective,objective,True,0.199,0.584,16,1.84375,9.3134375,35,108.390625,118.153125,115,,,0,-0.171875,-1.7653125,6,3.0625,5.439375,34
train_156,llama8b,6,4,"background,method,objective,other",66,-30.0625,method,method,True,0.202,0.583,16,32.8125,37.21484375,74,1.234375,5.163125,19,40.3125,55.77453125,88,,,0,1.90625,11.41,35
train_157,llama8b,9,5,"background,method,objective,other,result",74,-18.484375,other,other,True,0.25,1.175,32,0.5,2.14890625,53,0.859375,5.52859375,30,0.84375,5.43046875,33,1.765625,3.0921875,14,89.015625,88.12796875,86
train_158,llama8b,7,4,"background,method,objective,other",67,-26.34375,objective,objective,True,0.181,0.547,16,-0.28125,8.27078125,41,59.09375,69.79140625,78,9.8125,17.0821875,21,,,0,2.015625,10.011875,12
train_159,llama8b,9,3,"background,objective,other",70,-32.40625,objective,objective,True,0.149,0.281,8,12.0625,24.775625,58,103.96875,113.81125,91,,,0,,,0,1.9375,0.631875,23
train_160,llama8b,3,3,"background,method,other",68,-34.0625,other,other,True,0.135,0.264,8,2.53125,23.2696875,33,,,0,42.4375,49.764375,29,,,0,57.375,57.9034375,33
train_161,llama8b,8,3,"background,objective,other",69,-37.75,background,background,True,0.159,0.297,8,35.5,38.493125,68,28.0,29.780625,117,,,0,,,0,1.0,-1.02375,33
train_162,llama8b,4,4,"background,method,objective,other",70,-18.359375,objective,objective,True,0.174,0.537,16,0.015625,7.53796875,20,67.265625,63.27484375,50,42.265625,41.41859375,29,,,0,1.984375,4.03421875,27
train_163,llama8b,3,2,"background,objective",73,-19.765625,background,background,True,0.097,0.128,4,97.109375,94.0775,35,4.765625,0.906875,20,,,0,,,0,,,0
train_164,llama8b,10,5,"background,method,objective,other,result",67,-29.671875,background,background,True,0.243,1.149,32,62.015625,64.925,55,2.03125,20.6565625,67,30.890625,43.20484375,40,1.078125,-0.11171875,2,0.890625,15.6534375,33
train_165,llama8b,7,2,"background,method",67,-26.421875,background,background,True,0.11,0.142,4,42.203125,56.57875,128,,,0,8.890625,27.186875,61,,,0,,,0
train_166,llama8b,10,4,"background,method,objective,other",68,-26.03125,objective,objective,True,0.184,0.549,16,10.90625,19.6615625,66,45.09375,45.9259375,52,10.5625,19.674375,12,,,0,9.71875,18.331875,12
train_167,llama8b,10,3,"background,method,result",68,-46.59375,background,background,True,0.143,0.271,8,64.90625,73.17125,108,,,0,1.75,10.501875,6,4.3125,6.608125,9,,,0
train_168,llama8b,5,2,"background,other",70,-29.578125,other,other,True,0.101,0.132,4,2.703125,7.89375,45,,,0,,,0,,,0,123.546875,130.153125,49
train_169,llama8b,8,5,"background,method,objective,other,result",68,-35.4375,other,other,True,0.225,1.104,32,0.03125,2.0796875,9,0.46875,8.823125,41,2.71875,8.476875,65,-2.125,4.6015625,9,49.5,52.58125,21
train_170,llama8b,8,4,"method,objective,other,result",70,-31.5,method,method,True,0.194,0.569,16,,,0,25.3125,33.6234375,82,33.375,44.4709375,43,4.625,12.9571875,14,3.625,11.1984375,37
train_171,llama8b,6,4,"background,method,objective,result",68,-35.71875,background,background,True,0.181,0.55,16,4.5625,19.0515625,60,0.15625,9.691875,22,0.625,16.3125,37,-0.1875,7.7878125,24,,,0
train_172,llama8b,10,3,"background,objective,other",66,-27.265625,other,other,True,0.17,0.304,8,1.375,4.5034375,75,3.34375,10.9071875,67,,,0,,,0,69.234375,70.44875,86
train_173,llama8b,4,3,"background,objective,other",67,-25.21875,other,other,True,0.136,0.264,8,19.34375,19.83,55,3.765625,7.91578125,31,,,0,,,0,43.96875,47.28546875,21
train_174,llama8b,4,3,"background,objective,other",65,-28.515625,other,other,True,0.141,0.27,8,5.296875,9.78984375,25,42.609375,44.86421875,71,,,0,,,0,87.734375,81.9553125,30
train_175,llama8b,7,3,"background,objective,other",70,-36.4375,other,other,True,0.143,0.275,8,8.65625,14.5734375,83,2.96875,19.7328125,27,,,0,,,0,37.5625,44.63125,40
train_176,llama8b,4,2,"background,objective",71,-22.859375,objective,objective,True,0.102,0.132,4,14.140625,21.44875,55,81.015625,90.316875,58,,,0,,,0,,,0
train_177,llama8b,4,3,"background,method,objective",64,-19.328125,objective,objective,True,0.136,0.264,8,16.515625,19.43265625,19,73.984375,73.7409375,43,5.640625,5.62328125,24,,,0,,,0
train_178,llama8b,8,4,"background,method,objective,other",67,-38.4375,other,other,True,0.177,0.542,16,1.625,2.820625,12,10.25,13.565,43,1.46875,2.060625,15,,,0,54.375,56.61625,56
train_179,llama8b,7,3,"background,objective,other",65,-16.0625,other,other,True,0.145,0.277,8,1.625,7.1175,34,58.625,42.42,73,,,0,,,0,88.5625,78.525,46
train_180,llama8b,6,3,"background,objective,other",65,-30.375,background,background,True,0.137,0.265,8,104.375,112.07109375,51,2.78125,16.97390625,32,,,0,,,0,1.265625,-0.17,17
train_181,llama8b,6,3,"background,method,other",71,-36.71875,other,other,True,0.152,0.284,8,-0.125,6.2175,18,,,0,3.03125,8.7340625,120,,,0,32.59375,35.2671875,45
train_182,llama8b,9,4,"background,objective,other,result",66,-28.734375,objective,objective,True,0.195,0.573,16,22.671875,26.1434375,87,63.640625,66.4671875,42,,,0,2.359375,6.08375,13,-0.625,2.32125,21
train_183,llama8b,8,4,"background,method,objective,other",67,-24.0,other,other,True,0.178,0.544,16,34.6875,35.90171875,17,14.84375,29.20234375,63,2.203125,4.6540625,28,,,0,71.625,81.866875,47
train_184,llama8b,7,3,"background,method,other",62,-23.375,method,method,True,0.167,0.304,8,39.96875,43.18125,58,,,0,69.25,62.0315625,78,,,0,17.46875,20.2871875,83
train_185,llama8b,5,3,"background,method,other",67,-20.53125,other,other,True,0.136,0.265,8,9.71875,23.2859375,46,,,0,34.75,51.858125,41,,,0,57.59375,64.9496875,20
train_187,llama8b,10,3,"background,method,objective",69,-38.6875,background,background,True,0.18,0.324,8,16.4375,18.0584375,106,14.0,17.0903125,119,0.125,10.53875,24,,,0,,,0
train_188,llama8b,5,4,"background,method,objective,other",63,-22.546875,objective,objective,True,0.178,0.546,16,45.203125,40.47875,21,106.203125,98.12921875,66,27.265625,25.51078125,30,,,0,0.03125,3.834375,23
train_189,llama8b,6,3,"background,objective,other",75,-23.796875,objective,objective,True,0.143,0.274,8,35.796875,38.36875,39,73.390625,79.9103125,82,,,0,,,0,4.75,8.5490625,38
train_190,llama8b,6,3,"background,objective,other",70,-25.140625,background,background,True,0.149,0.286,8,57.609375,60.26421875,78,2.765625,13.66796875,60,,,0,,,0,25.984375,25.6771875,52
train_191,llama8b,10,4,"background,method,objective,other",67,-27.75,objective,objective,True,0.216,0.603,16,2.125,8.5234375,35,41.75,65.645625,87,19.375,20.3321875,24,,,0,34.5625,60.74875,96
train_192,llama8b,4,3,"background,objective,other",74,-21.8125,objective,objective,True,0.135,0.266,8,4.296875,12.7175,48,69.8125,81.31921875,26,,,0,,,0,2.890625,11.90078125,21
train_193,llama8b,8,3,"background,objective,other",72,-39.5625,other,other,True,0.15,0.282,8,24.75,31.13,104,2.875,5.196875,22,,,0,,,0,30.625,35.110625,54
train_194,llama8b,8,3,"background,objective,other",73,-24.484375,objective,objective,True,0.141,0.272,8,6.5625,22.54875,76,72.953125,80.18515625,29,,,0,,,0,63.765625,71.03171875,36
train_195,llama8b,3,2,"background,objective",74,-29.25,background,background,True,0.099,0.129,4,77.1875,86.9225,64,4.4375,16.8275,25,,,0,,,0,,,0
train_196,llama8b,6,3,"background,method,other",69,-29.421875,other,method,False,0.138,0.267,8,4.796875,12.88953125,94,,,0,20.359375,33.24703125,19,,,0,25.484375,22.5665625,20
train_197,llama8b,4,3,"background,objective,other",64,-27.703125,other,other,True,0.135,0.264,8,1.75,11.0128125,29,3.5625,17.309375,38,,,0,,,0,77.734375,83.0996875,26
train_198,llama8b,9,4,"background,method,objective,other",68,-31.59375,other,other,True,0.195,0.568,16,1.09375,5.70296875,58,-0.359375,13.5603125,73,2.25,10.50921875,16,,,0,39.53125,54.19625,47
train_199,llama8b,8,4,"background,method,objective,other",65,-21.859375,background,background,True,0.187,0.556,16,27.234375,36.19984375,47,4.53125,15.96640625,79,13.890625,35.5078125,25,,,0,0.375,7.4040625,8
train_200,llama8b,8,4,"background,method,objective,other",64,-24.578125,background,background,True,0.194,0.568,16,59.421875,65.12953125,54,-0.859375,0.734375,58,-0.21875,11.37375,23,,,0,15.421875,17.12171875,49
train_201,llama8b,8,4,"background,method,objective,other",63,-27.109375,objective,method,False,0.183,0.552,16,15.671875,15.00609375,15,32.984375,34.70875,79,30.234375,41.76484375,34,,,0,8.953125,15.0359375,23
train_202,llama8b,7,4,"background,method,objective,other",70,-31.40625,other,other,True,0.177,0.542,16,1.125,3.7521875,36,9.59375,20.55015625,17,-0.828125,0.75921875,21,,,0,24.78125,34.7196875,61
train_204,llama8b,8,3,"background,method,other",65,-29.53125,background,background,True,0.153,0.286,8,31.75,42.033125,94,,,0,2.265625,24.25328125,24,,,0,14.4375,25.80734375,77
train_205,llama8b,10,3,"background,objective,other",70,-21.46875,objective,objective,True,0.148,0.281,8,1.3125,1.2975,31,84.96875,84.8440625,63,,,0,,,0,25.53125,25.1396875,56
train_206,llama8b,8,3,"background,method,other",67,-29.9375,other,other,True,0.152,0.288,8,13.09375,25.49875,73,,,0,10.34375,16.1871875,24,,,0,80.125,100.7515625,94
train_207,llama8b,4,4,"background,method,objective,other",70,-24.125,method,background,False,0.17,0.529,16,55.0625,54.01796875,32,1.4375,1.04546875,25,62.3125,53.0615625,26,,,0,0.4375,0.0,13
train_208,llama8b,4,3,"background,objective,other",69,-23.109375,objective,objective,True,0.133,0.26,8,29.484375,33.61296875,15,62.328125,65.54546875,32,,,0,,,0,6.484375,9.1071875,13
train_209,llama8b,7,4,"background,method,objective,other",66,-25.203125,objective,objective,True,0.219,0.614,16,3.546875,2.19703125,53,57.234375,67.90046875,98,31.359375,28.920625,38,,,0,0.578125,17.40375,24
train_210,llama8b,8,3,"background,method,objective",69,-36.09375,method,method,True,0.147,0.279,8,1.5625,4.254375,46,24.03125,28.3409375,54,36.46875,43.1859375,73,,,0,,,0
train_211,llama8b,6,4,"background,method,objective,other",66,-41.28125,objective,objective,True,0.171,0.533,16,4.5,5.7559375,33,50.90625,44.1265625,41,3.25,10.1846875,24,,,0,1.96875,-2.7859375,22
train_212,llama8b,9,4,"background,objective,other,result",69,-25.828125,objective,objective,True,0.184,0.555,16,2.84375,7.44484375,47,56.734375,57.3178125,59,,,0,4.015625,0.686875,6,44.359375,44.09734375,40
train_213,llama8b,6,4,"background,method,objective,other",61,-32.15625,other,other,True,0.173,0.534,16,3.25,8.2025,25,38.78125,35.8053125,29,14.03125,21.4578125,20,,,0,46.84375,43.253125,27
train_214,llama8b,4,4,"background,method,objective,other",58,-52.375,other,other,True,0.168,0.524,16,5.6875,6.8359375,21,4.34375,12.759375,18,5.5625,14.1503125,17,,,0,16.75,22.941875,17
train_215,llama8b,7,3,"background,objective,other",71,-42.0,objective,objective,True,0.142,0.273,8,14.0,19.63625,50,52.6875,59.34875,34,,,0,,,0,0.8125,8.14,56
train_216,llama8b,6,3,"background,method,other",64,-28.84375,background,background,True,0.138,0.269,8,52.40625,56.65703125,51,,,0,33.375,31.41796875,45,,,0,2.171875,7.33125,29
train_217,llama8b,8,4,"background,method,objective,other",69,-37.65625,method,method,True,0.189,0.555,16,0.6875,0.321875,23,-2.34375,5.8565625,66,11.40625,24.1915625,32,,,0,-1.25,10.16125,52
train_218,llama8b,6,3,"background,objective,other",63,-25.890625,other,other,True,0.143,0.273,8,7.859375,19.05609375,18,24.328125,38.13078125,68,,,0,,,0,47.609375,57.6725,57
train_219,llama8b,6,2,"objective,other",71,-26.59375,other,objective,False,0.106,0.137,4,,,0,9.4375,46.3275,65,,,0,,,0,14.34375,43.32875,73
train_220,llama8b,7,5,"background,method,objective,other,result",68,-18.46875,other,method,False,0.228,1.107,32,3.515625,6.40703125,21,0.5,5.4115625,64,27.65625,32.88921875,23,0.203125,9.16984375,6,33.90625,29.65359375,27
train_221,llama8b,8,4,"background,method,objective,other",69,-34.28125,background,objective,False,0.192,0.565,16,9.96875,16.33375,23,2.34375,19.3440625,91,4.1875,10.5234375,11,,,0,0.1875,8.0175,41
train_222,llama8b,9,3,"background,objective,other",64,-28.78125,objective,objective,True,0.153,0.287,8,9.875,21.544375,110,73.28125,74.8103125,74,,,0,,,0,12.90625,23.4890625,21
train_223,llama8b,7,4,"background,method,objective,other",61,-31.046875,method,method,True,0.198,0.577,16,29.609375,30.20890625,29,25.484375,29.48359375,74,30.578125,30.98375,35,,,0,1.984375,4.589375,57
train_224,llama8b,7,3,"background,objective,other",73,-39.25,objective,objective,True,0.153,0.288,8,1.15625,5.075,45,34.8125,48.810625,99,,,0,,,0,5.9375,13.051875,32
train_225,llama8b,7,3,"background,objective,result",61,-18.171875,objective,objective,True,0.144,0.276,8,23.109375,32.54125,57,63.078125,76.2653125,78,,,0,2.3125,4.1465625,7,,,0
train_226,llama8b,6,4,"background,method,other,result",68,-24.546875,other,other,True,0.173,0.535,16,-2.21875,1.3496875,19,,,0,12.765625,21.48859375,26,3.203125,4.716875,17,85.453125,90.64796875,62
train_227,llama8b,8,3,"background,objective,other",63,-19.125,objective,objective,True,0.154,0.288,8,34.46875,40.02921875,27,119.625,112.33890625,106,,,0,,,0,2.796875,3.506875,50
train_228,llama8b,8,4,"background,method,objective,other",66,-35.875,method,method,True,0.218,0.61,16,5.09375,13.1896875,41,2.78125,11.3590625,66,9.6875,26.6696875,46,,,0,2.25,12.8440625,80
train_229,llama8b,5,4,"background,method,objective,other",65,-20.859375,background,background,True,0.173,0.536,16,54.828125,62.18921875,42,1.0625,4.25265625,32,40.390625,54.8071875,26,,,0,-0.546875,-1.8584375,18
train_230,llama8b,4,3,"background,objective,other",71,-30.03125,other,other,True,0.137,0.266,8,12.90625,19.1859375,67,17.21875,27.3796875,30,,,0,,,0,32.28125,29.715625,16
train_231,llama8b,8,4,"background,objective,other,result",63,-42.3125,other,other,True,0.201,0.585,16,9.875,23.713125,25,-0.78125,22.5390625,53,,,0,0.4375,-0.19875,7,24.4375,39.5090625,102
train_232,llama8b,3,2,"background,objective",68,-24.421875,objective,objective,True,0.1,0.131,4,27.796875,36.79625,51,41.828125,53.281875,32,,,0,,,0,,,0
train_233,llama8b,4,3,"background,objective,other",64,-33.0,background,background,True,0.135,0.263,8,41.8125,52.9325,50,25.4375,34.7896875,29,,,0,,,0,8.5625,11.0278125,11
train_234,llama8b,7,3,"background,objective,result",70,-34.25,background,objective,False,0.137,0.265,8,29.65625,41.6890625,69,24.75,42.99375,41,,,0,-0.1875,0.1921875,6,,,0
train_235,llama8b,6,3,"method,objective,other",64,-21.171875,method,method,True,0.138,0.268,8,,,0,2.171875,29.49734375,32,44.140625,66.49140625,21,,,0,13.140625,28.464375,66
train_236,llama8b,4,2,"background,method",68,-27.6875,background,background,True,0.101,0.132,4,59.5625,70.8375,53,,,0,9.875,24.225,45,,,0,,,0
train_237,llama8b,8,4,"background,method,objective,other",71,-21.046875,objective,objective,True,0.228,0.626,16,4.59375,3.1546875,40,28.671875,55.554375,79,4.453125,37.8575,98,,,0,1.875,2.6990625,24
train_238,llama8b,4,3,"background,method,objective",62,-36.9375,objective,objective,True,0.137,0.266,8,10.53125,13.4340625,18,47.1875,47.5565625,39,3.375,14.321875,52,,,0,,,0
train_239,llama8b,5,2,"background,method",65,-28.515625,background,background,True,0.1,0.132,4,29.109375,34.7125,71,,,0,12.015625,19.146875,25,,,0,,,0
train_240,llama8b,5,2,"background,objective",69,-26.84375,objective,objective,True,0.101,0.133,4,50.03125,62.78875,50,62.71875,72.7425,51,,,0,,,0,,,0
train_241,llama8b,5,3,"background,method,other",68,-27.421875,method,method,True,0.142,0.273,8,5.359375,10.81625,17,,,0,90.890625,97.2875,73,,,0,0.34375,4.974375,18
train_242,llama8b,4,2,"background,objective",64,-26.25,objective,objective,True,0.106,0.136,4,7.21875,14.74,59,64.4375,74.01,69,,,0,,,0,,,0
train_243,llama8b,6,4,"background,method,objective,other",67,-36.875,background,background,True,0.168,0.525,16,19.3125,24.0846875,20,9.15625,19.3025,10,2.65625,16.973125,25,,,0,5.15625,10.1396875,20
train_244,llama8b,8,3,"background,objective,other",68,-30.796875,objective,objective,True,0.147,0.281,8,3.953125,17.95640625,55,76.328125,97.56609375,90,,,0,,,0,1.046875,13.805625,28
train_245,llama8b,4,3,"background,method,other",71,-23.140625,other,other,True,0.143,0.274,8,28.046875,32.79921875,26,,,0,31.984375,26.17859375,78,,,0,79.859375,74.0065625,38
train_246,llama8b,6,3,"background,objective,other",72,-18.671875,background,background,True,0.145,0.276,8,76.828125,85.50390625,64,18.390625,29.15234375,75,,,0,,,0,-0.609375,-1.578125,16
train_247,llama8b,8,4,"background,method,objective,other",63,-23.546875,method,method,True,0.183,0.551,16,13.671875,23.72046875,43,36.953125,23.77125,38,37.890625,49.92578125,18,,,0,13.921875,15.410625,57
train_248,llama8b,8,4,"background,method,objective,other",67,-31.53125,objective,objective,True,0.179,0.546,16,-0.78125,0.0890625,44,16.40625,29.974375,34,1.0,14.0378125,31,,,0,11.03125,17.555,49
